genre	artist_id	artist_name	all_genres	popularity	follower_count	track_id	track_name	track_popularity	track_length	track_danceability	track_energy	track_key	track_loudness	track_mode	track_speechiness	track_acousticness	track_instrumentalness	track_liveness	track_valence	track_tempo	track_type	track_duration	track_time_signature
k-pop	3Nrfpe0tUJi4K4DXYWgMUX	BTS	k-pop	91	7553232	5SE57ljOIUJ1ybL9U6CuBH	DNA	75	223122	0.598	0.775	1	-4.035	0	0.0545	0.022	0	0.0677	0.687	129.819	audio_features	223123	4
k-pop	3cjEqqelV9zb4BYE3qDQ4O	EXO	k-pop	79	3271527	5SkQThmerj0t27qPYYHVGf	Gravity	69	234634	0.693	0.864	1	-3.365	1	0.0807	0.0711	0	0.0961	0.695	117.961	audio_features	234634	4
k-pop	5WY88tCMFA6J6vqSN3MmDZ	NELL	k-indie; korean pop	60	18228	5uNM4mq9KX136IRfsPpvby	The Day Before	34	298360	0.521	0.351	11	-9.124	1	0.0261	0.0181	0.00208	0.103	0.322	61.932	audio_features	298360	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	5UUeEljsNQroCUNId8DIV6	Egoist (Olivia Hye) (Feat. JinSoul)	57	247381	0.531	0.86	3	-3.547	0	0.0495	0.0211	0	0.371	0.37	92.03	audio_features	247382	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	5vCuawHQ8Poch1odz9JDpB	Ice Cream Cake	60	191440	0.58	0.935	9	-3.348	1	0.189	0.0318	0	0.0977	0.603	172.023	audio_features	191440	4
k-pop	2dIgFjalVxs4ThymZ67YCE	Stray Kids	k-pop	70	496372	5VeE1rkmE6GHH7bcAs7STp	불면증 Insomnia	60	206430	0.651	0.748	11	-3.764	0	0.343	0.157	0	0.102	0.767	167.964	audio_features	206430	4
k-pop	6gzXCdfYfFe5XKhPKkYqxV	SUPER JUNIOR	k-pop; korean pop	69	979619	5w18nowVMRZrC5Na9Vxoth	쏘리 쏘리 Sorry, Sorry	61	232333	0.706	0.972	11	-2.359	0	0.0352	0.0226	2.57e-6	0.267	0.962	129.946	audio_features	232333	4
k-pop	0XATRDCYuuGhk0oE7C0o5G	Mamamoo	k-pop; korean pop	65	581890	5WitNasXEIRptoLIQUcXMx	Decalcomanie	59	215997	0.648	0.859	10	-2.384	1	0.0472	0.114	0	0.448	0.541	115.436	audio_features	215998	4
k-pop	2AfmfGFbe0A0WsTYm0SDTx	(G)I-DLE	k-pop	74	340750	5xptVEzEqCXv0oIJmyDYOJ	MAZE	56	200345	0.726	0.85	5	-3.355	0	0.0358	0.109	0	0.192	0.504	99.99	audio_features	200345	4
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	5YLnTUkaycgu2u8CvQRWSm	Freaky	47	197648	0.815	0.916	6	-2.152	1	0.0601	0.0117	0	0.166	0.555	89.982	audio_features	197648	4
k-pop	5DIi2JWfQPTKffaVBlIYRn	Sik-K	k-hop; k-pop; korean pop; korean r&b	61	104507	5YUkZNOcWRGtH1f9vBqbEi	XIBAL	52	172471	0.779	0.567	7	-7.269	1	0.0464	0.264	0	0.241	0.826	103.022	audio_features	172471	4
k-pop	0XATRDCYuuGhk0oE7C0o5G	Mamamoo	k-pop; korean pop	65	581890	5Z4aqpT39KpY8gbHoJWdou	Egotistic	71	196018	0.616	0.833	3	-3.314	0	0.067	0.315	0	0.175	0.595	97.898	audio_features	196018	4
k-pop	1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop	65	676416	5ZbwJYmRtJe5Uy9nFkki8W	Drippin'	62	197773	0.715	0.89	8	-5.944	1	0.175	0.197	0	0.164	0.884	144.951	audio_features	197773	4
k-pop	3qNVuliS40BLgXGxhdBdqu	TAEYEON	k-pop; korean pop	65	555701	5ZkITfPpcNPnyYGTibkO6m	I (Feat. Verbal Jint)	59	206038	0.506	0.788	9	-2.372	1	0.0324	0.0666	0	0.324	0.233	89.993	audio_features	206039	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	610w8Uhhcy7Pbh9VreZW6g	MARS	43	232013	0.761	0.816	1	-3.509	0	0.054	0.256	0	0.0414	0.712	95.993	audio_features	232013	4
k-pop	6aLdhHUqgdKE86xbtNmY8g	Crush	k-indie; k-pop; korean pop; korean r&b	65	298667	61nHajLq0uUI8khXsfxvQI	be by my side	31	213320	0.349	0.578	5	-8.323	1	0.149	0.61	1.62e-4	0.205	0.421	182.171	audio_features	213321	4
k-pop	7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop	71	989441	629NRMzA7LTXSuzwG7R1Ag	No Longer	61	297746	0.568	0.352	1	-8.076	1	0.029	0.785	0	0.123	0.234	79.918	audio_features	297747	4
k-pop	1gBUSTR3TyDdTVFIaQnc02	NCT DREAM	k-pop	65	676416	63oREMsb7uCqgVztE72Pyv	My Page	51	226613	0.744	0.9	11	-3.888	1	0.0768	0.25	0	0.0673	0.684	125.011	audio_features	226613	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	63SRW26EEF9RF6GgeUgJqx	SHINE FOREVER	58	208035	0.625	0.9	0	-3.351	1	0.055	0.129	0	0.337	0.606	80.007	audio_features	208036	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	64iDjAuWDogVhuoWhKklF9	Dumb Dumb	65	202543	0.778	0.789	7	-4.297	0	0.0503	0.0334	2.05e-6	0.225	0.799	145.99	audio_features	202543	4
k-pop	0XATRDCYuuGhk0oE7C0o5G	Mamamoo	k-pop; korean pop	65	581890	64nKmNnyNXZu0q4WxOPsBl	Sleep In The Car	51	202066	0.711	0.879	9	-3.429	0	0.0977	0.025	0	0.088	0.333	145.035	audio_features	202067	4
k-pop	3qNVuliS40BLgXGxhdBdqu	TAEYEON	k-pop; korean pop	65	555701	67QGnT1Vdfuuy4HkLTUVjj	11:11	61	223451	0.445	0.528	10	-7.243	1	0.0744	0.677	0	0.155	0.511	203.155	audio_features	223452	4
k-pop	1xs6WFotNQSXweo0GXrS0O	EXID	k-pop	61	635606	68daw5D7jgDf55BJmaiQIf	Ah Yeah	56	199642	0.762	0.939	11	-2.688	0	0.054	0.0483	0	0.0719	0.428	117.986	audio_features	199643	4
k-pop	4XDi67ZENZcbfKnvMnTYsI	Jay Park	k-hop; k-pop; korean pop; korean r&b	68	632898	68vMDFui7uTbw9OQcyB0gD	V	64	227040	0.83	0.569	10	-7.737	1	0.165	0.419	0	0.156	0.858	129.968	audio_features	227041	4
k-pop	2AfmfGFbe0A0WsTYm0SDTx	(G)I-DLE	k-pop	74	340750	68yUIRmUq0cZN19DnbgKSX	$$$	57	211556	0.748	0.926	8	-2.531	1	0.0825	0.102	0	0.0664	0.882	151.115	audio_features	211556	4
k-pop	2e4G04F77jxVuDYo44TCSm	Loco	k-hop; k-pop; korean pop; korean r&b	63	69907	69F89vyxsDnnYNJ9HfwoKr	Upside Down	49	221151	0.727	0.933	7	-1.469	1	0.0814	0.0609	0	0.253	0.913	140.121	audio_features	221152	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	69xdFGM7SJkbDf77s0gJEl	Rookie	60	197637	0.683	0.938	8	-3.723	0	0.288	0.0888	0	0.331	0.868	164.1	audio_features	197638	4
k-pop	3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop	64	771747	6ajFtkDNkkk01V4ds5OX6Y	New Dream	36	194081	0.622	0.768	10	-4.632	0	0.0692	0.0027	0	0.0482	0.623	98.048	audio_features	194082	4
k-pop	30b9WulBM8sFuBo17nNq9c	G-DRAGON	k-hop; k-pop; korean pop	62	1152089	6BANZxi4uJfJSFxvzHGpX2	SUPER STAR	50	225943	0.744	0.718	7	-4.529	1	0.049	0.0294	2.01e-6	0.045	0.364	129.961	audio_features	225944	4
k-pop	5HenzRvMtSrgtvU16XAoby	Zion.T	k-indie; k-pop; korean pop; korean r&b	62	249919	6BcOOZoCGPaUuEPGNqGQx2	Yanghwa BRDG	57	229349	0.538	0.436	3	-8.73	0	0.0504	0.726	0	0.151	0.37	87.111	audio_features	229350	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	6BdchFAP4TUZUceAsAEb5U	일곱 번째 감각 The 7th Sense	62	214035	0.682	0.502	2	-9.507	1	0.0713	0.0124	8.45e-6	0.107	0.218	108.08	audio_features	214035	4
k-pop	1xs6WFotNQSXweo0GXrS0O	EXID	k-pop	61	635606	6BKOhvRPY54uvfqWwg7MKi	Up & Down	63	189882	0.714	0.812	7	-2.703	1	0.0351	0.00189	1.96e-6	0.229	0.377	112.018	audio_features	189882	4
k-pop	3qNVuliS40BLgXGxhdBdqu	TAEYEON	k-pop; korean pop	65	555701	6CdUgvL597jWmW4w8P5kHs	Fine	59	209157	0.36	0.565	7	-4.898	1	0.0608	0.358	0	0.0448	0.311	173.281	audio_features	209157	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	6CSZO82B0cM4CUgnrjPSfJ	1, 2, 3!	63	205304	0.687	0.805	6	-4.668	1	0.0403	0.00396	2.09e-6	0.12	0.712	142.038	audio_features	205305	4
k-pop	6nfDaffa50mKtEOwR8g4df	GOT7	k-pop	72	1828380	6D7PMEnCmHMC5WJb2HOGc3	Teenager	61	189378	0.613	0.899	10	-2.632	0	0.0825	0.0708	0	0.128	0.702	124.09	audio_features	189378	4
k-pop	5HenzRvMtSrgtvU16XAoby	Zion.T	k-indie; k-pop; korean pop; korean r&b	62	249919	6e4ne0tPa87okwHyfcLRxP	Malla Gang	50	183154	0.914	0.53	5	-8.066	0	0.318	0.175	0	0.173	0.795	140.001	audio_features	183155	4
k-pop	5dCvSnVduaFleCnyy98JMo	HEIZE	k-indie; k-pop; korean pop; korean r&b	60	174028	6FZAc2XaVYc8G8jaDnBshv	You, Clouds, Rain (feat. Shin Yong Jae)	56	205312	0.509	0.502	1	-6.972	0	0.092	0.765	0	0.396	0.341	79.16	audio_features	205312	4
k-pop	0b1sIQumIAsNbqAoIClSpy	j-hope	k-hop; k-pop	63	849372	6gALSAMuXm5du6TuKGj6o7	Airplane	64	197913	0.801	0.65	0	-7.855	1	0.0576	0.649	0	0.109	0.237	119.993	audio_features	197914	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	6gorwqDJ7bsdCHcVs5uS9u	HERO	64	231951	0.683	0.893	5	-3.086	0	0.162	0.0754	0	0.226	0.909	146.082	audio_features	231952	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	6GS3lnAVy5w6AHWEKYzYeS	What 2 Do	58	224098	0.629	0.536	5	-5.834	0	0.0338	0.206	0	0.329	0.556	95.137	audio_features	224099	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	6IFpwncCkKrXHyP0RuG9r6	Bonnie & Clyde	59	224606	0.636	0.659	3	-5.845	0	0.0898	0.398	3.49e-6	0.655	0.429	94.95	audio_features	224606	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	6j6wUN8whCYTwxCg9R240U	CHANGE UP	58	187749	0.589	0.79	6	-4.033	0	0.131	0.108	0	0.164	0.56	146.336	audio_features	187749	4
k-pop	4Kxlr1PRlDKEB0ekOCyHgX	BIGBANG	j-pop; k-hop; k-pop	71	2495384	6jjd5vJtgKwzMtxJeTlLqH	IF YOU	62	264280	0.669	0.447	1	-6.271	1	0.0305	0.524	0	0.167	0.17	141.808	audio_features	264281	4
k-pop	4XDi67ZENZcbfKnvMnTYsI	Jay Park	k-hop; k-pop; korean pop; korean r&b	68	632898	6jLsYKGOBRBRvdowIzuyUf	All I Wanna Do (feat. Hoody & 로꼬 Loco) [Korean Version]	63	216786	0.4	0.724	8	-6.064	1	0.253	0.375	0	0.0927	0.43	96.782	audio_features	216786	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	6k3sl3Hs6bNN497d672gpR	Eclipse (Prod. By Daniel Obi Klein)	56	231237	0.538	0.782	6	-4.299	0	0.101	0.394	0	0.122	0.447	97.513	audio_features	231237	4
k-pop	5DuzBeOgFwViFcv00Q5PFb	WINNER	k-pop; korean pop	65	987863	6KmWiz0zpYSPA56Poz0Cjb	LOVE ME LOVE ME	55	217308	0.753	0.818	9	-4.458	0	0.0697	0.0852	0	0.109	0.737	105.995	audio_features	217309	4
k-pop	7kAYwEKDbUNlUJh4yxjW3o	Agust D	k-pop	60	786945	6lRWD0dOKIrFrmb9tmd62M	The Last	58	245757	0.756	0.837	1	-2.704	1	0.203	0.00167	0.0062	0.0848	0.444	119.984	audio_features	245757	4
k-pop	7f4ignuCJhLXfZ9giKT7rH	NCT 127	k-pop	71	989441	6m96zMB8BrLrpyT7NvApxB	無限的我 무한적아; LIMITLESS	63	247467	0.614	0.747	5	-5.655	0	0.0743	0.00934	0	0.0337	0.538	78.216	audio_features	247467	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	6MEsfQJ5ZpO1WozVfsVDzZ	TRAUMA	59	213273	0.845	0.759	8	-4.202	0	0.162	0.124	2.95e-6	0.066	0.914	127.986	audio_features	213273	4
k-pop	2hRQKC0gqlZGPrmUKbcchR	SHINee	dance pop; j-pop; k-pop; korean pop	67	1129222	6mI6dpwRDteVr3ZQsDeD6e	Countless	64	188678	0.679	0.829	10	-5.166	0	0.072	0.0251	0	0.068	0.604	97.043	audio_features	188678	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	6MWqKPyfweTJ60mpiTj24o	몽중몽; Dream In A Dream	54	215221	0.618	0.748	8	-6.301	0	0.0315	0.0381	0.00225	0.295	0.367	102.052	audio_features	215222	4
k-pop	6aLdhHUqgdKE86xbtNmY8g	Crush	k-indie; k-pop; korean pop; korean r&b	65	298667	6mzF8HvHdVrzJNd8M1uFCS	Beautiful	65	227583	0.524	0.405	10	-6.145	1	0.028	0.842	0	0.107	0.237	109.984	audio_features	227584	4
k-pop	2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop; korean pop	64	219554	6N0uDUUQRQd7lIIFU2aaEQ	Hold Me	57	227235	0.392	0.56	1	-7.378	1	0.0546	0.486	0	0.108	0.21	127.938	audio_features	227236	3
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	6NJi9S8CKN0QsQGGt4lBBZ	Purple (With E'dawn Of PENTAGON)	49	221586	0.721	0.808	8	-3.595	1	0.0654	0.108	0	0.0429	0.735	149.981	audio_features	221587	4
k-pop	6nfDaffa50mKtEOwR8g4df	GOT7	k-pop	72	1828380	6NyPIDsbl4hEm9tFKcKzsU	You Are	59	200663	0.529	0.893	5	-3.082	0	0.0766	0.199	0	0.562	0.648	99.515	audio_features	200664	4
k-pop	3qNVuliS40BLgXGxhdBdqu	TAEYEON	k-pop; korean pop	65	555701	6oDX7N6VnXSyLdyGsDP5jV	Something New	57	200440	0.679	0.88	6	-2.344	0	0.239	0.15	3.87e-5	0.575	0.789	98.022	audio_features	200440	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	6oE1dVmtTagzTRlxDXhX8t	BLING BLING	63	219225	0.781	0.94	2	-3.779	1	0.067	0.069	0	0.0992	0.537	125.009	audio_features	219225	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	6OyLuTMyY9dOswKPyIT8SO	YESTODAY	55	196571	0.683	0.92	9	-3.322	0	0.0924	0.0294	0	0.295	0.678	94.959	audio_features	196571	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	6Po4yEio0y4G82klAyChEK	Don’t Let Me Go	52	211540	0.463	0.712	7	-3.335	0	0.115	0.49	9.13e-6	0.105	0.337	165.704	audio_features	211540	4
k-pop	5qRSs6mvI17zrkJpOHkCoM	iKON	k-pop	74	1092967	6qAzAmPBUpGrk7XADZHR5k	LOVE SCENARIO	76	209648	0.806	0.707	7	-4.623	1	0.0307	0.331	0	0.294	0.746	118.011	audio_features	209648	4
k-pop	5HenzRvMtSrgtvU16XAoby	Zion.T	k-indie; k-pop; korean pop; korean r&b	62	249919	6Qh3Yf7CGQExVlZAe5T668	Sleep Talk	52	160822	0.871	0.501	1	-6.791	0	0.0453	0.0989	0.43	0.0822	0.853	122.016	audio_features	160822	4
k-pop	6gzXCdfYfFe5XKhPKkYqxV	SUPER JUNIOR	k-pop; korean pop	69	979619	6QTBYKLlV2PQniwAWrBV2z	Mr. Simple	57	241826	0.913	0.745	1	-2.837	1	0.0506	2.19e-4	0.00208	0.0622	0.795	127.996	audio_features	241827	4
k-pop	3paGCCtX1Xr4Gx53mSeZuQ	NCT U	k-pop	64	771747	6rPnmk2JbKooVdes8dMsZj	Radio Romance (Sung by TAEIL, DOYOUNG)	43	219125	0.634	0.83	2	-3.388	1	0.0401	0.469	0	0.237	0.425	115.025	audio_features	219126	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	6SSC9KZQaxBdyipKRigrFC	Heart Attack (츄)	59	194941	0.65	0.859	4	-3.457	0	0.0545	0.0538	0	0.597	0.732	98.938	audio_features	194941	4
k-pop	0siBQaURCli5wn2lqv8WZg	DPR LIVE	k-hop; k-pop; korean pop; korean r&b	59	113116	6t3JC4LWosWB7RiKfEcdrF	Right Here Right Now	51	213040	0.733	0.645	9	-6.409	1	0.117	0.0608	0	0.145	0.396	123.007	audio_features	213040	4
k-pop	0XATRDCYuuGhk0oE7C0o5G	Mamamoo	k-pop; korean pop	65	581890	6TKDtmFVLaHBqMQQwKeArv	Midnight Summer Dream	49	198785	0.568	0.758	9	-3.967	0	0.153	0.208	0	0.186	0.635	167.857	audio_features	198785	4
k-pop	2hRQKC0gqlZGPrmUKbcchR	SHINee	dance pop; j-pop; k-pop; korean pop	67	1129222	6UmRhJatcth1KF76r5ucvZ	1 of 1	51	203884	0.694	0.879	5	-3.765	0	0.0515	0.0635	0	0.0478	0.84	108.045	audio_features	203885	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	6Upu6yjkdi0DVI8E3IBZEU	Don't Wanna Cry	69	203426	0.781	0.683	0	-4.258	1	0.0325	0.164	1.53e-6	0.16	0.722	100.005	audio_features	203427	4
k-pop	6aLdhHUqgdKE86xbtNmY8g	Crush	k-indie; k-pop; korean pop; korean r&b	65	298667	6vs7hcMDl4l6BQKL9KE9pd	Just (From Young)	51	192630	0.752	0.264	3	-10.956	1	0.0937	0.594	1.32e-4	0.107	0.184	86.001	audio_features	192630	4
k-pop	5TnQc2N1iKlFjYD7CPGvFc	Day6	k-pop; korean pop	67	435460	6WbPGVK9mfNyukbCaLVyx8	Congratulations (Final Ver.)	54	227351	0.506	0.766	3	-2.582	1	0.0435	0.0389	0	0.0948	0.481	89.92	audio_features	227351	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	6wcRv0UBvEH9NCIA3IVyQs	love	58	258226	0.582	0.67	11	-6.69	1	0.0483	0.00125	6.69e-4	0.105	0.37	109.993	audio_features	258227	4
k-pop	7n2Ycct7Beij7Dj7meI4X0	TWICE	k-pop	78	2099516	6WJWTeZExNu0X42hiegRVs	Heart Shaker	68	186895	0.561	0.945	8	-0.33	1	0.064	0.0965	0	0.17	0.833	164.094	audio_features	186896	4
k-pop	3UwlejyX2b458azZ7eCnHb	HyunA	k-pop	62	549851	6Wqmn89a8tItOh3NLEhNTD	How's this	57	199210	0.746	0.917	6	-2.182	1	0.0542	0.0225	0	0.0527	0.72	100.01	audio_features	199210	4
k-pop	2e4G04F77jxVuDYo44TCSm	Loco	k-hop; k-pop; korean pop; korean r&b	63	69907	6WX68Y7z07oQlz3VolcGXP	DA DA DA (Feat. Hoody)	46	212200	0.751	0.608	11	-5.032	0	0.266	0.35	0	0.171	0.578	128.024	audio_features	212200	4
k-pop	5WY88tCMFA6J6vqSN3MmDZ	NELL	k-indie; korean pop	60	18228	6xjuuCHwAnon9kXiF8Dkn9	Vain hope	27	267453	0.566	0.791	0	-6.14	0	0.0555	0.271	4.3e-6	0.346	0.545	160.058	audio_features	267453	4
k-pop	4o7tWrzQOqarDtTMWD2HV9	LAY	chinese electropop; k-pop	72	208274	6XlqTaR4Bm4MkZ98AhoYRl	Give Me A Chance	60	223315	0.788	0.679	11	-4.618	0	0.191	0.11	0	0.0542	0.593	159.942	audio_features	223316	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	6XP9L7di5JnOc9WaeAW8oe	행복 (Happiness)	58	220986	0.727	0.871	10	-3.099	0	0.158	0.323	6.21e-6	0.725	0.681	121.438	audio_features	220987	4
k-pop	5r1tUTxVSgvBHnoDuDODPH	IZ*ONE	k-pop	65	41980	6Xw8CSd3R6xqCmHHB9pBhb	Colors	58	218285	0.71	0.899	5	-2.785	1	0.0335	0.0551	0	0.203	0.818	108.006	audio_features	218285	4
k-pop	2hRQKC0gqlZGPrmUKbcchR	SHINee	dance pop; j-pop; k-pop; korean pop	67	1129222	6YCySHA5YOZSVxTXJZE6Nl	Lucifer	55	239533	0.701	0.961	9	-5.256	1	0.0443	0.00326	9.57e-6	0.497	0.487	125.012	audio_features	239533	4
k-pop	2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop; korean pop	64	219554	6YOXdy9jShw66iOnBzQMKv	봄인가 봐 Spring Love	49	198749	0.68	0.391	11	-6.906	1	0.0357	0.723	0	0.107	0.419	82.861	audio_features	198750	4
k-pop	2e4G04F77jxVuDYo44TCSm	Loco	k-hop; k-pop; korean pop; korean r&b	63	69907	6yYAcOlhsYR9jVZPYoHvYc	POST IT	48	226989	0.783	0.586	11	-6.521	1	0.0926	0.508	5.07e-6	0.104	0.751	80.999	audio_features	226990	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	6z1kLsntE7FuzKZHZWrXYN	instagram	67	255728	0.462	0.549	8	-6.279	1	0.151	0.196	0	0.284	0.203	93.892	audio_features	255729	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	6ZCugHZvchMlF6DqMDYIW1	Singing in the Rain	55	211661	0.566	0.762	7	-6.638	1	0.0813	0.00906	1.35e-5	0.102	0.528	137.996	audio_features	211661	4
k-pop	52zMTJCKluDlFwMQWmccY7	LOOΠΔ	k-pop	64	237804	72NewffMWAO9kH55vT6dXj	열기 (9)	56	210125	0.669	0.812	6	-4.526	0	0.0619	0.281	0	0.101	0.679	94.949	audio_features	210125	4
k-pop	20j1uz7iDOtIvIzCr5S8nx	SEUNGRI	k-pop; korean pop	68	238770	72zOzsJoEfVezQBLHuOEkP	ALONE	43	229476	0.66	0.742	11	-5.2	0	0.0454	0.1	0	0.0528	0.219	99.997	audio_features	229476	4
k-pop	4Kxlr1PRlDKEB0ekOCyHgX	BIGBANG	j-pop; k-hop; k-pop	71	2495384	73szhI6oOawKlv6AxgHIS8	LAST DANCE	62	279719	0.621	0.673	1	-3.194	0	0.0606	0.467	0	0.323	0.289	143.889	audio_features	279719	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	741wqAxJIPwjHWLjyG2so6	GO	62	207173	0.76	0.928	8	-3.645	0	0.215	0.308	0	0.072	0.673	131.985	audio_features	207173	4
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	75ai0ibymmqyCyaxwZuhnu	I Am You, You Are Me	54	213251	0.769	0.617	9	-6.928	0	0.0531	0.317	0	0.305	0.7	96.975	audio_features	213252	4
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	76jVsPG2n1lWhSpSxDSkjm	Okay Dokey	49	248202	0.82	0.61	8	-4.23	1	0.0567	0.00537	0	0.158	0.305	126.022	audio_features	248203	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	77rGbcYghtmDyMkNG9DRJp	Spotlight - Korean Version	62	236492	0.645	0.937	8	-2.772	1	0.0741	0.0168	0	0.1	0.455	103.033	audio_features	236492	4
k-pop	48eO052eSDcn8aTxiv6QaG	NCT	k-pop	66	553265	78DVHbAahuQF56gOC4GnuN	WITHOUT YOU	54	205533	0.578	0.942	2	-1.693	1	0.0556	0.0428	0	0.0833	0.53	127.835	audio_features	205533	4
k-pop	1z4g3DjTBBZKhvAroFlhOM	Red Velvet	k-pop	74	1753769	78HD9IN4cKE1MMHWeVJPWh	Bad Boy - (English Version) [Bonus Track]	65	208666	0.723	0.726	2	-4.512	1	0.043	0.21	0	0.061	0.839	150.011	audio_features	208667	4
k-pop	2FLqlgckDKdmpBrvLAT5BM	Eric Nam	k-pop; korean pop	64	219554	79ptYtWnpAnsQutzg2xSFk	Cave Me In	57	214158	0.689	0.512	1	-6.206	1	0.0509	0.346	2.07e-6	0.106	0.619	90.091	audio_features	214159	4
k-pop	4TnGh5PKbSjpYqpIdlW5nz	Monsta X	k-pop	70	1233646	7aee43cpxAZ9CZysyLpUJC	Oh My	57	223649	0.7	0.89	9	-4.182	1	0.107	0.0565	0	0.312	0.534	114.96	audio_features	223650	4
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	7AeKlE60y1KOfSSiiAY3Wv	ANTI	41	216514	0.662	0.819	8	-4.252	0	0.325	0.0473	0	0.389	0.409	78.101	audio_features	216515	4
k-pop	3eCd0TZrBPm2n9cDG6yWfF	DEAN	k-pop; korean pop; korean r&b	66	449290	7AoK7YuZ5sQYtPofTFElIE	I'm Not Sorry	61	209095	0.575	0.738	6	-4.301	1	0.0365	5.64e-4	0	0.0928	0.504	129.125	audio_features	209096	4
k-pop	13rF01aOogvnkuQXOlgTW8	TAEMIN	k-pop; korean pop	63	492825	7AqAL6K6zDxb7bueBDGK79	Goodbye (さよならひとり Korean Ver.)	48	209292	0.545	0.693	5	-4.034	0	0.0414	0.494	0	0.166	0.646	91.958	audio_features	209292	4
k-pop	6gzXCdfYfFe5XKhPKkYqxV	SUPER JUNIOR	k-pop; korean pop	69	979619	7aUtN39ANDkiI2owHqf9C9	Animals	53	211426	0.64	0.943	7	-1.728	1	0.0418	0.0841	0.00643	0.31	0.698	94.002	audio_features	211427	4
k-pop	41MozSoPIsD1dJM0CLPjZF	BLACKPINK	k-pop	84	4054149	7b8YOVV5quZcSKEijDgyWB	DDU-DU DDU-DU	82	209355	0.671	0.859	4	-3.922	0	0.0833	0.0323	0	0.267	0.389	139.931	audio_features	209355	4
k-pop	7nqOGRxlXj7N2JYbgNEjYH	SEVENTEEN	k-pop	71	1847055	7cbZIBLhfD9taMBgEsIhIp	THANKS	64	213072	0.513	0.867	8	-3.729	1	0.0632	0.0631	0	0.34	0.536	149.967	audio_features	213072	4
k-pop	4XpUIb8uuNlIWVKmgKZXC0	Zico	k-hop; k-pop; korean pop; korean r&b	63	383067	7CCNaQPv7eS74h6AmUMV59	Eureka	51	183995	0.736	0.806	7	-2.709	1	0.328	0.0298	0	0.0847	0.763	119.936	audio_features	183996	5
k-pop	6nfDaffa50mKtEOwR8g4df	GOT7	k-pop	72	1828380	7Cd4glTUgV0vr0DBncEg8S	하드캐리 Hard Carry	63	193578	0.7	0.873	1	-2.901	1	0.0869	0.0148	0	0.343	0.612	99.972	audio_features	193579	4
